,KillDiff,FirstBlood,AssistDiff,GoldDiff,Dragon,Herald,ExperienceDiff,TowersDestroyed,MinionDiff,win
5496,-1,0,-1,-1.44,0,0,-8.67,0,21,0
5498,-1,1,-5,-9.47,0,0,-10.4,0,-26,0
5499,-3,0,-4,-30.74,0,0,-26.11,0,-36,1
5500,6,1,2,20.98,1,0,11.5,0,-7,1
5502,-2,0,-2,-20.89,0,0,-22.75,0,-49,1
5503,8,1,7,34.04,0,0,25.13,0,27,1
5504,-4,1,4,-2.06,0,1,-14.76,0,-38,1
5505,2,1,1,13.96,1,1,23.69,0,69,1
5507,-3,0,1,-21.11,0,0,-13.85,0,-59,1
5508,0,0,1,-3.75,0,0,-5.47,0,-17,0
5509,-3,1,-5,-19.42,1,0,-26.62,0,-31,0
5510,-2,0,-2,-4.26,1,0,-3.23,0,-3,1
5511,-4,0,-5,-27.94,1,0,-26.88,0,-60,0
5513,4,1,2,11.75,0,0,9.63,0,5,0
5514,-2,1,-2,-14.2,0,0,-14.15,0,8,0
5515,-1,1,-3,-2.65,0,0,-8.72,0,10,0
5516,-5,1,-6,-7.97,0,0,-5.32,0,46,1
5518,-1,1,-6,-6.32,0,0,6.75,0,12,0
5519,5,1,2,24.93,0,0,18.26,0,18,1
5520,5,0,-2,31.58,0,1,25.94,0,68,1
5521,-1,0,2,-11.27,0,0,-14.96,0,-13,0
5522,2,1,-2,-2.96,0,0,8.72,0,-51,0
5523,-4,0,-6,-14.73,0,0,-0.29,0,0,1
5524,1,1,0,8.1,0,0,0.98,0,6,0
5525,-3,0,-7,-1.8,0,0,-1.02,0,-7,1
5526,-2,0,-2,-8.39,0,0,0.63,0,4,1
5527,3,0,-1,10.3,0,1,9.14,0,26,1
5528,-1,0,-3,-8.85,1,0,1.8,0,1,1
5529,2,1,9,1.86,1,0,-7.41,0,-6,0
5530,-6,0,-10,-37.02,0,0,-12.51,0,-31,0
5531,4,1,1,34.79,0,1,26.57,0,24,1
5532,-6,1,-10,-49.91,0,0,-35.26,0,-4,0
5533,-3,1,-6,-25.43,1,0,-5.38,0,-20,0
5534,4,1,4,17.29,0,0,23.06,0,3,1
5535,-2,1,0,-19.64,0,0,-31.04,0,-13,0
5536,-2,0,0,-12.31,1,0,-9.08,0,-29,0
5537,-1,0,0,-4.45,0,0,1.41,0,8,0
5538,1,0,-2,8.57,1,0,9.61,0,33,0
5539,-6,1,-5,-29.59,0,0,-27.26,0,-13,0
5540,-1,1,1,-15.93,0,0,-11.57,0,-63,0
5541,-3,0,-6,-14.41,0,0,0.55,0,35,0
5542,1,1,-2,-2.92,1,0,-4.4,0,-4,1
5543,4,0,9,8.14,0,0,0.82,0,-23,0
5544,0,0,5,2.25,1,0,-2.16,1,-30,1
5545,2,1,-1,24.81,0,0,14.7,0,23,1
5546,3,1,4,11.16,0,0,10.5,0,-6,0
5547,-5,1,-6,-35.19,0,0,-42.75,0,-26,0
5548,3,1,-1,11.24,0,0,10.58,0,-7,0
5549,2,1,4,24.86,0,1,21.48,1,-8,1
5550,6,1,13,33.73,1,1,17.84,0,23,0
5551,-5,0,-7,-25.95,0,0,-19.17,0,-13,0
5552,-3,0,-2,-5.9,0,0,5.27,0,-18,1
5553,5,1,5,32.57,0,0,21.38,0,17,1
5554,3,1,0,26.1,0,1,17.16,0,54,1
5555,-2,0,-3,-12.97,0,0,-8.56,0,-8,0
5556,0,1,-9,-4.82,0,0,6.68,0,28,1
5557,-2,1,-5,-12.37,0,1,7.53,1,-16,1
5558,-6,0,-6,-53.35,0,1,-10.02,0,-72,0
5559,-2,1,-1,-18.96,1,0,-22.16,0,-21,1
5560,6,1,7,15.94,0,0,4.77,0,-58,1
5561,1,1,4,19.89,0,0,11.06,0,16,1
5562,5,0,9,34.67,0,1,39.58,0,17,1
5563,-5,1,-3,-22.67,0,1,-25.46,0,-20,0
5564,-2,1,-5,-17.39,0,0,-8.26,0,-34,0
5565,-2,0,0,-9.5,0,0,0.6,0,-6,0
5566,-2,0,0,-14.49,0,0,-3.49,0,-6,0
5567,2,0,-3,6.11,0,0,13.42,0,2,0
5568,1,1,1,-7.2,0,1,-12.08,0,-23,1
5569,0,0,-3,5.16,0,1,24.85,0,24,0
5570,-2,1,0,21.54,0,0,0.25,1,55,1
5571,-2,1,-3,-14.74,0,0,-1.79,0,-8,0
5572,-6,0,-8,-36.74,0,0,-30.98,0,4,0
5573,-2,0,0,15.49,0,0,-5.54,1,0,1
5574,-7,0,-11,-26.83,0,0,-23.83,0,11,0
5575,2,0,0,2.67,0,0,-0.52,0,-17,1
5576,2,1,5,14.17,0,0,4.92,0,11,1
5577,3,1,1,40.74,0,1,28.42,0,70,1
5578,0,0,0,-15.71,1,0,-11.3,0,-68,0
5579,2,1,9,20.68,0,1,11.58,0,37,1
5580,3,1,4,19.59,0,0,8.99,0,20,0
5581,3,0,1,0.36,0,0,10.99,0,-15,1
5582,6,1,4,20.31,0,0,11.16,0,-19,1
5583,3,1,9,10.54,0,1,-0.67,0,0,1
5584,0,1,-2,7.24,0,0,12.68,0,10,1
5585,0,0,2,0.54,1,0,-3.21,0,-5,0
5586,3,1,4,20.5,1,0,6.87,0,35,1
5587,0,0,-3,0.46,0,0,8.81,0,30,1
5588,1,1,0,20.78,0,1,20.58,0,52,1
5589,8,1,10,52.6,0,0,26.33,0,22,1
5590,-4,0,-5,-22.53,1,0,-17.98,0,-2,0
5591,0,0,3,2.04,0,0,-14.52,0,-15,1
5593,5,1,4,26.83,0,0,17.4,0,6,0
5594,8,1,7,50.4,1,1,26.81,0,50,1
5595,1,0,1,0.76,0,0,0.98,0,-10,0
5596,1,0,1,8.11,0,0,15.01,0,64,1
5597,4,1,6,21.91,0,1,11.4,0,26,0
5598,6,1,6,30.46,1,1,11.62,0,15,1
5599,0,0,-4,6.71,0,0,8.04,0,24,1
5600,-1,1,-11,-1.58,0,0,-0.67,0,17,0
5601,4,0,10,25.84,0,0,22.73,0,-10,1
5602,0,1,6,10.59,0,0,9.19,0,47,1
5603,-2,1,-3,-17.61,0,0,0.37,0,-7,0
5604,1,1,-5,18.27,1,0,9.72,0,46,0
5605,-2,0,-1,-24.48,0,0,-19.76,0,-33,0
5606,-4,0,-4,-20.88,1,0,-8.7,0,-22,1
5608,2,1,6,17.33,0,0,8.62,0,23,0
5609,0,1,-3,-3.35,1,1,-2.13,0,-19,1
5610,6,0,5,29.15,0,0,32.59,0,57,1
5611,-4,0,-9,-24.99,0,0,-18.7,0,-36,0
5612,-5,0,-11,-13.43,0,0,-12.61,0,42,1
5613,0,0,2,-7.42,1,0,-7.5,0,8,0
5614,-5,0,-5,-30.47,0,1,-6.12,0,-28,1
5615,-3,0,-4,-18.28,0,0,-11.46,0,19,0
5616,-1,1,2,-17.84,0,1,-8.89,0,-17,0
5617,0,1,1,-2.6,1,0,-3.69,0,-7,0
5618,3,1,3,14.65,0,0,2.01,0,5,0
5619,5,0,1,24.27,0,0,23.65,0,-23,1
5620,8,1,11,42.3,1,0,32.09,1,40,1
5621,-6,0,-2,-35.84,0,0,-36.74,0,-38,0
5622,-5,0,-7,-32.6,0,0,-10.6,0,-17,0
5623,4,1,3,9.88,0,0,5.81,0,-15,1
5624,3,0,0,13.98,0,0,18.02,0,-7,1
5625,-1,1,0,-9.86,0,1,-18.94,0,-45,0
5626,2,1,2,4.39,0,0,-5.24,0,9,1
5627,2,1,4,21.2,1,1,20.95,0,-5,0
5628,3,1,8,16.42,1,0,-10.85,0,24,0
5629,2,1,2,14.8,1,0,7.21,0,52,0
5630,2,0,-1,7.5,0,0,8.67,0,21,0
5631,4,1,3,17.14,0,1,13.69,0,-1,1
5632,-1,1,2,-14.93,0,0,-3.82,0,-17,0
5633,1,1,-2,5.99,1,0,2.67,0,23,1
5634,1,1,1,9.81,0,0,3.69,0,-24,1
5635,2,0,3,0.67,0,0,-3.03,0,-37,1
5636,-2,1,-1,-14.04,0,0,-22.96,0,-42,0
5637,4,0,5,23.37,1,0,21.5,0,25,1
5638,1,0,4,6.01,0,0,1.52,0,26,0
5639,-2,0,-2,-8.29,0,1,-12.32,0,-12,0
5640,4,0,0,25.11,0,0,36.02,0,57,1
5641,1,0,3,0.39,0,0,-3.01,0,0,1
5642,0,1,0,-4.55,1,0,-7.67,0,-22,1
5643,-3,0,-1,-23.77,1,1,-27.13,0,-59,1
5645,0,1,-1,-1.25,0,0,-4.79,0,-10,0
5646,5,1,6,28.8,0,0,30.31,0,44,0
5647,9,1,8,27.89,0,0,5.85,0,3,0
5648,6,1,6,22.54,1,0,15.55,0,3,1
5649,6,1,13,32.46,1,0,4.09,0,-15,1
5650,-1,0,2,-17.66,1,0,-6.39,0,-59,0
5651,-9,1,-12,-43.76,1,0,-36.65,0,1,0
5652,5,0,7,23.57,1,0,22.02,0,6,1
5653,4,0,7,20.79,1,0,13.71,0,20,1
5654,6,0,12,43.62,1,0,29.89,0,34,1
5655,-5,0,-7,-33.3,0,0,-22.55,0,2,0
5656,5,1,6,14.88,1,1,10.92,0,-16,0
5657,-2,0,0,-5.61,0,0,-4.89,0,9,0
5658,2,0,-6,13.79,0,1,2.46,1,12,1
5659,0,1,-7,12.5,1,0,2.97,0,25,1
5660,1,0,4,4.64,1,0,13.83,0,2,1
5661,-1,0,2,-6.28,0,0,-5.82,0,-14,1
5662,-7,0,-13,-27.46,0,0,-8.27,0,5,1
5663,-1,1,-2,-23.4,0,0,-23.51,0,-42,0
5664,6,1,5,30.34,1,0,16.36,0,55,1
5665,-4,0,-6,-16.64,0,0,-9.9,0,-5,0
5666,-2,0,-7,-14.28,0,0,-6.71,0,-2,0
5667,3,1,3,14.51,1,0,14.41,0,24,1
5668,-3,1,-8,-16.66,0,0,-7.59,0,-26,0
5669,2,0,2,10.76,1,0,12.88,0,-7,1
5670,-1,0,1,-0.35,0,0,11.12,0,0,1
5671,5,1,2,24.8,0,0,31.68,0,28,0
5672,3,1,3,17.17,1,0,5.08,0,41,1
5673,-2,0,-2,-6.92,0,0,-6.04,0,17,0
5674,0,0,1,-11.71,0,0,-4.96,0,-14,1
5675,2,1,3,4.69,1,0,-7.55,0,-28,1
5676,2,0,1,-3.34,1,0,-14.03,0,-21,1
5677,0,1,1,9.24,1,0,12.82,0,26,1
5678,-3,1,-6,-8.27,0,0,-9.81,0,-25,1
5679,-4,1,-4,-16.31,1,0,-13.38,0,29,1
5680,-3,0,0,-21.84,0,0,-12.98,0,-45,0
5681,-1,1,3,-8.33,1,0,-15.53,0,-29,0
5682,-2,1,4,-14.71,1,0,-18.1,0,-20,1
5683,6,1,8,25.42,1,0,5.25,0,3,1
5684,3,1,5,14.68,1,0,1.95,0,12,1
5685,4,0,0,27.82,0,1,44.25,0,32,1
5686,-1,0,-3,-23.23,0,1,-24.44,0,-3,0
5687,5,0,4,27.86,1,0,31.97,0,36,1
5689,7,1,4,49.61,1,1,35.91,0,54,1
5690,1,0,6,-0.61,1,0,-17.38,0,-37,1
5691,-1,0,-2,-0.38,0,1,20.15,0,-5,0
5692,5,0,1,19.12,0,0,16.86,0,22,1
5693,2,1,8,24.07,0,0,5.43,0,67,1
5694,1,1,-3,10.78,0,0,24.3,0,43,1
5695,-4,0,2,-14.89,1,0,-21.44,0,-10,0
5696,-6,0,0,-21.84,0,0,-23.33,0,-10,0
5697,7,1,5,39.05,0,0,15.06,0,43,1
5698,-1,0,-1,-14.33,1,0,-3.94,0,-41,0
5699,-6,0,-7,-35.43,0,0,-17.37,0,-21,0
5700,-6,1,-5,-35.41,1,0,-41.18,0,-47,0
5701,0,0,0,-4.25,0,0,-2.84,0,-4,0
5702,3,0,7,27.3,0,0,30.68,0,-3,0
5703,6,0,7,42.98,1,0,22.99,1,55,1
5704,-4,1,-5,-18.41,0,0,-3.57,0,5,0
5705,7,0,8,30.22,1,0,26.31,0,17,1
5706,9,1,7,31.17,1,0,17.45,0,-36,0
5707,6,1,2,24.89,1,0,23.64,0,11,1
5708,6,0,7,35.15,1,0,21.56,0,24,1
5709,3,1,1,19.37,1,0,7.66,0,1,1
5710,7,0,10,49.99,0,0,10.94,1,30,1
5711,-6,0,-6,-50.86,0,0,-32.84,0,-51,0
5712,2,0,1,11.94,0,0,20.51,0,18,0
5713,2,1,2,9.23,0,0,8.28,0,-24,0
5714,2,1,6,15.0,1,1,-12.68,0,-10,1
5715,4,0,8,26.91,1,1,25.85,0,-12,1
5716,9,1,13,44.98,1,0,33.7,0,34,1
5717,3,0,12,27.11,1,1,21.6,0,1,1
5718,2,0,-1,13.0,1,0,17.83,0,7,1
5719,-8,0,-10,-55.53,0,0,-42.26,0,-38,0
5720,1,0,2,0.17,0,0,-10.14,0,-30,0
5721,5,1,3,24.98,0,0,7.32,0,44,1
5722,1,1,6,13.23,0,1,1.83,0,21,1
5723,4,0,7,22.65,1,0,23.92,0,39,1
5725,-1,0,0,-10.75,0,0,0.11,0,2,0
5726,-3,0,-4,-3.01,0,0,0.71,0,28,1
5727,-3,1,-1,-33.64,0,0,-19.9,0,-22,0
5728,3,0,3,31.09,1,0,30.07,0,53,1
5729,9,0,10,33.09,1,0,26.03,1,-2,1
5730,-1,1,-4,-2.26,0,0,9.72,0,-2,0
5731,2,1,3,13.9,1,0,4.37,0,10,0
5732,-7,0,-8,-39.83,0,0,-17.84,0,-27,0
5734,2,1,5,22.49,1,0,24.8,0,12,1
5735,-5,1,-5,-9.81,0,0,-11.05,0,56,0
5736,-3,0,-2,-17.74,0,0,-25.76,0,-15,1
5738,-5,0,-10,-26.02,0,0,-5.5,0,4,0
5739,-8,0,-10,-26.08,0,0,-13.26,0,29,1
5740,0,1,2,10.66,1,1,-5.6,0,8,1
5741,-5,0,-12,-30.52,0,0,-7.75,0,-12,1
5742,-2,0,-1,-24.52,0,0,-24.22,0,-69,0
5743,-1,0,-1,-13.3,1,1,3.78,0,0,0
5744,-6,1,-8,-29.42,0,0,-17.85,0,-17,0
5745,-2,0,-6,-5.46,1,0,-14.7,0,-9,0
5746,-1,1,-3,2.68,0,1,7.89,0,-44,1
5747,1,0,1,-5.01,0,0,-9.34,0,-14,0
5748,-5,1,-6,-25.41,0,0,-35.52,0,22,0
5749,1,1,2,9.42,1,1,13.0,0,-13,0
5750,0,0,-7,6.53,1,0,4.62,0,34,1
5751,4,0,1,22.03,0,0,24.04,0,9,0
5752,-4,0,-6,-35.93,0,0,-25.16,0,-39,0
5753,3,1,1,2.83,0,0,1.65,0,-36,0
5754,6,0,3,36.57,0,0,32.86,1,56,1
5755,4,0,0,7.93,0,0,4.61,0,-23,0
5757,-4,1,2,-13.32,1,1,-19.98,0,-1,0
5758,1,1,2,-2.53,1,0,1.11,0,-43,1
5759,4,0,7,8.32,1,0,5.51,0,14,1
5760,3,1,3,17.45,1,0,17.66,0,3,1
5761,0,0,-2,-3.55,0,0,-5.6,0,9,1
5762,-4,0,0,-18.83,1,0,-11.31,0,-50,0
5763,3,1,6,20.61,0,0,13.14,0,16,1
5764,-2,0,0,-8.28,0,0,-12.55,0,-25,1
5765,4,1,7,23.64,0,0,23.84,0,6,0
5766,5,0,3,29.62,0,1,11.56,0,49,1
5767,5,1,-1,1.78,1,1,4.24,0,-47,0
5768,-3,0,-2,-37.98,0,0,-23.37,0,-59,1
5769,-5,0,-6,-37.61,0,0,-24.75,0,-28,0
5770,0,1,-1,6.84,0,0,-4.74,0,21,0
5771,-4,0,-5,-22.15,0,0,-21.14,0,-36,0
5772,6,1,11,34.46,0,0,15.59,0,-15,1
5773,-1,0,-1,-15.46,0,1,-10.47,0,-50,0
5774,-1,0,-3,13.84,1,1,2.01,1,12,1
5775,5,1,4,7.08,1,0,18.4,0,-22,1
5776,-2,1,-4,-10.75,0,0,-11.6,0,-2,0
5777,-8,0,-11,-37.98,0,1,-29.5,0,-3,0
5778,4,1,12,33.26,1,0,30.01,0,18,1
5779,-1,0,-2,-23.37,0,0,-11.58,0,-60,0
5780,-3,1,-6,-8.98,1,0,-6.55,0,57,1
5781,4,0,2,29.39,0,0,16.36,0,29,0
5782,-4,0,-7,-37.68,0,0,-21.11,0,-35,1
5783,-2,0,-2,-11.71,0,0,-0.11,0,9,0
5784,-5,0,-8,-21.67,0,0,-14.47,0,12,0
5785,2,1,6,4.98,1,0,2.44,0,-10,1
5786,6,1,8,45.13,0,1,38.83,0,27,1
5788,-7,0,-9,-48.0,0,0,-13.08,0,-34,0
5789,3,0,7,20.5,1,1,18.34,0,1,1
5790,-1,0,0,-6.57,0,0,-0.81,0,0,0
5791,3,1,2,22.45,0,0,3.04,0,18,1
5792,9,1,12,42.54,1,0,30.59,0,5,1
5793,2,1,1,11.56,0,1,17.11,1,-18,0
5794,-1,0,1,-4.55,1,0,-0.01,0,-9,0
5795,1,0,0,22.77,0,0,16.3,0,49,1
5796,1,1,2,9.28,1,0,-1.28,0,38,1
5798,-2,0,3,2.0,1,0,5.32,0,46,1
5799,2,1,5,10.68,1,0,-7.36,0,11,1
5800,2,1,1,16.39,0,1,13.08,0,-8,0
5801,4,0,5,13.05,0,1,10.32,0,-21,1
5802,2,1,-2,17.64,1,0,25.86,0,24,1
5803,-5,0,-5,-26.2,0,1,-10.37,0,-15,0
5804,-2,0,-3,-21.42,0,0,-17.42,0,-7,1
5805,-2,0,1,-9.38,0,0,-7.29,0,-12,0
5806,4,1,-1,26.46,0,0,23.05,0,47,1
5807,-1,0,-1,-0.54,1,0,6.16,0,42,0
5808,-3,0,-5,2.93,0,1,7.18,1,24,0
5809,-3,1,-3,-11.38,1,0,-10.25,0,-3,0
5810,1,0,-1,3.6,1,1,0.97,0,16,1
5811,-2,0,-7,-1.27,0,0,5.15,0,57,0
5812,-3,1,-6,-31.6,0,0,-30.99,0,-32,0
5813,-1,1,2,1.18,0,0,-20.44,0,8,1
5814,-7,0,-4,-32.05,1,0,-24.87,0,-12,1
5815,0,0,0,-2.06,0,0,2.9,0,45,1
5817,6,1,5,24.71,0,0,8.27,0,-8,1
5818,-1,0,-1,-0.96,0,1,8.27,0,25,1
5819,-2,0,0,-15.67,0,0,-7.13,0,-31,0
5820,0,0,-1,9.2,0,0,10.98,0,3,1
5821,-1,0,3,-12.79,1,0,-11.22,0,-1,0
5822,-2,0,-7,6.81,0,1,20.47,0,51,1
5823,-8,0,-8,-38.72,0,1,-31.73,0,-10,0
5824,2,1,2,13.29,1,1,16.25,0,11,1
5825,-4,1,-4,-17.84,0,0,-29.38,0,-29,0
5827,1,0,3,8.28,1,0,-8.04,0,20,1
5828,-5,0,-3,-34.18,0,0,-37.33,0,-23,0
5829,6,1,4,25.22,0,0,21.56,0,26,1
5830,-6,0,-6,-28.82,0,1,-14.23,0,-3,0
5831,-4,0,-6,-27.14,0,0,-4.27,0,-7,1
5832,2,1,-2,2.76,1,0,-1.06,0,-8,1
5833,-2,0,-2,-7.04,0,0,-10.28,0,23,0
5834,-5,1,0,-12.1,1,0,-20.64,0,-20,0
5835,3,1,2,11.01,1,1,11.47,0,21,1
5836,1,1,3,3.71,1,0,5.14,0,-35,1
5837,-4,0,-1,-22.26,0,0,-26.42,0,-19,0
5838,0,1,-1,-5.08,1,0,-12.63,0,-22,1
5839,-6,0,-5,-29.71,0,0,-19.23,0,-20,0
5840,2,0,5,7.34,0,0,19.66,0,4,1
5841,-2,0,-2,9.56,1,0,21.76,0,9,1
5842,4,1,8,18.4,0,0,-2.79,0,-1,0
5843,-4,0,-9,-21.38,0,0,-9.9,0,-35,0
5845,-5,0,-2,-17.63,0,0,-21.84,0,-31,0
5846,-3,0,-3,-2.94,0,0,3.21,0,7,0
5848,8,1,12,31.19,1,0,8.96,0,7,1
5849,1,0,2,-4.95,0,0,9.34,0,2,0
5850,5,1,4,29.05,1,1,27.74,0,16,1
5851,-3,1,0,-8.42,0,0,-7.11,0,-11,1
5852,0,1,0,18.81,0,1,6.35,1,-11,1
5855,-7,0,-11,-44.32,0,1,-36.39,0,-9,0
5856,-2,0,0,0.52,0,0,-9.34,0,16,0
5857,1,0,2,18.35,0,1,3.93,0,-11,1
5858,-2,1,-3,1.73,0,0,4.61,0,17,1
5859,-3,0,-6,-19.57,0,0,4.22,0,1,0
5860,-2,1,0,-16.33,0,0,-29.18,0,-18,1
5861,3,1,4,26.35,0,0,25.31,0,25,1
5862,-2,0,-2,-3.26,1,0,-2.94,0,21,1
5863,8,1,10,31.57,1,0,18.99,0,-32,1
5864,1,1,0,-3.86,0,0,-7.75,0,-19,1
5865,-4,1,-2,-16.85,0,1,-29.02,0,-26,1
5866,0,1,-3,19.62,0,0,7.3,0,35,1
5867,6,1,10,22.98,0,1,15.72,0,-25,1
5868,2,1,-3,5.88,0,0,11.04,0,-19,1
5869,-4,1,2,-28.8,0,0,-21.74,0,-23,0
5870,-1,0,-3,-10.71,0,1,-1.2,0,-32,1
5871,-2,0,4,-10.01,1,0,-8.25,0,-20,0
5872,2,1,6,12.53,0,0,-2.35,0,29,1
5873,3,0,10,8.87,0,0,3.46,0,-12,1
5874,1,1,-2,7.02,0,0,0.04,0,34,0
5875,-2,1,-3,-14.43,0,0,-16.29,0,-11,1
5876,5,1,7,31.13,0,0,22.84,0,31,1
5877,-4,1,0,-21.51,1,0,-8.52,0,-28,0
5878,-2,1,1,2.04,0,0,-3.44,0,-1,0
5879,1,1,1,7.1,1,0,2.88,0,22,1
5880,-2,1,-2,-4.83,0,0,3.2,0,10,1
5881,2,1,-1,-6.43,1,0,5.08,0,-42,1
5882,0,1,2,4.36,1,0,3.38,0,-8,0
5883,4,1,1,20.05,0,0,20.05,0,-24,1
5884,0,0,-4,1.92,0,0,0.88,0,-16,1
5885,-1,0,-2,-6.75,1,0,-20.16,0,2,1
5886,0,0,1,-8.69,0,0,3.27,0,-17,0
5887,0,1,-2,-3.9,1,0,-5.02,0,-7,0
5888,2,1,3,23.69,0,1,22.45,0,56,1
5889,6,0,7,32.51,1,0,29.36,0,22,1
5890,-4,0,-6,-16.42,0,1,-7.03,0,14,0
5891,-3,1,-4,-12.56,0,0,-8.44,0,-4,0
5892,-4,0,-7,-16.13,0,1,4.74,0,6,1
5893,3,1,3,23.41,1,0,23.03,0,6,1
5894,-3,0,2,-16.35,0,0,-22.0,0,-13,1
5895,-2,1,-5,0.66,0,0,3.19,0,13,0
5897,1,0,0,12.07,0,0,18.85,0,4,0
5898,-3,0,-2,-37.5,0,0,-31.08,0,-6,1
5899,-4,0,-13,-32.4,0,0,-23.69,0,-54,0
5900,5,1,5,17.06,0,1,12.39,0,-10,1
5901,-2,0,-2,-21.83,0,0,-10.25,0,-27,1
5902,8,1,8,52.22,1,1,34.69,0,48,1
5903,2,0,1,7.55,0,0,-2.89,0,-15,1
5904,-4,0,-8,-20.68,0,0,0.36,0,-5,0
5905,-1,1,-1,2.95,0,0,8.57,0,-6,0
5906,3,1,6,25.63,0,0,17.26,0,23,1
5907,0,1,-5,7.63,0,0,10.25,0,36,1
5908,1,1,-1,23.46,1,0,17.76,0,52,1
5909,1,1,-6,1.13,0,0,-5.18,0,3,1
5910,0,0,3,1.35,1,0,7.94,0,-26,0
5911,0,1,0,-10.63,1,1,0.63,0,-22,1
5912,-1,0,-4,0.59,0,1,11.49,0,12,0
5913,7,1,9,35.79,0,1,24.73,0,31,1
5914,-1,1,0,5.63,0,0,-11.27,0,4,1
5915,1,0,6,25.95,0,0,7.76,1,24,0
5917,0,1,4,12.84,1,0,-16.14,0,30,1
5919,0,0,0,-8.17,0,0,-12.89,0,-23,0
5920,0,0,-1,11.18,1,1,8.71,0,32,1
5921,4,1,1,18.33,0,0,8.99,0,24,1
5922,1,0,-4,30.52,0,0,35.81,0,70,1
5923,-6,0,-1,-35.59,1,0,-38.23,0,-20,0
5924,-4,0,-10,-16.19,0,0,2.65,0,48,0
5925,3,1,-1,37.66,0,1,30.01,1,38,1
5926,3,1,4,18.07,0,0,10.76,0,-6,1
5927,1,0,-1,6.97,1,1,9.51,0,4,1
5929,0,0,1,-8.24,0,0,-9.76,0,-30,0
5931,1,1,4,2.06,1,0,-4.53,0,-11,0
5932,5,0,11,28.51,0,0,11.4,0,-3,1
5933,-8,0,-11,-43.31,0,0,-37.57,0,-36,1
5934,5,1,8,40.39,0,0,18.19,0,15,1
5935,3,1,3,22.41,0,1,6.39,0,24,0
5936,1,0,0,5.67,0,0,12.54,0,29,0
5937,3,0,8,2.26,0,0,-9.57,0,-20,0
5938,-8,0,-11,-38.65,1,0,-17.79,0,-26,0
5940,6,0,8,30.72,1,0,35.61,0,50,1
5941,-1,1,4,0.55,1,0,-19.18,0,3,1
5942,5,0,7,42.99,1,1,36.37,1,47,1
5943,0,0,3,13.38,0,1,10.39,0,1,0
5944,5,1,4,21.85,0,0,9.55,0,-21,1
5945,-2,0,2,-1.09,1,0,1.58,0,-10,0
5946,2,0,4,11.96,0,0,-0.85,0,-17,1
5947,-5,1,0,-30.28,0,0,-35.55,0,2,0
5948,1,1,4,7.34,0,0,-9.65,0,3,0
5949,0,0,5,-10.35,1,1,-4.42,0,-21,0
5950,-6,0,-11,-36.69,0,0,-24.89,0,-29,1
5951,-4,0,-3,-18.33,0,0,-3.93,0,-7,0
5952,-1,1,-3,7.14,1,0,-1.76,0,21,1
5953,-1,0,-6,-16.52,1,0,4.66,0,-6,0
5954,-5,1,-6,-48.4,0,0,-45.3,0,-54,0
5955,3,1,7,32.47,0,1,5.76,1,29,1
5956,3,1,5,13.43,0,0,5.19,0,9,1
5957,0,0,3,0.36,0,0,-3.25,0,-1,0
5958,0,0,-2,-8.79,0,0,2.54,0,-35,0
5959,-7,0,-6,-39.41,0,0,-36.23,0,-36,1
5960,-2,1,3,-9.87,1,0,-17.05,0,-8,0
5961,-5,0,-2,-32.94,0,0,-27.23,0,-39,0
5962,-6,0,-10,-21.98,1,0,-16.33,0,11,0
5963,-5,0,-2,-39.16,0,0,-14.0,0,-52,1
5964,0,1,-3,-13.42,0,0,-12.78,0,-49,1
5965,4,0,6,19.42,0,1,16.58,0,-31,1
5966,-4,0,-4,-24.66,0,1,-14.49,0,-34,0
5967,-4,0,-3,-15.35,0,0,-8.38,0,-13,0
5968,-1,0,-2,-9.65,1,1,6.58,0,5,1
5969,-3,0,-7,-16.76,0,0,-5.32,0,7,1
5970,3,1,3,28.47,0,0,15.59,0,44,1
5971,2,1,3,13.83,1,0,6.6,0,19,1
5972,-1,0,0,-4.39,0,0,-9.83,0,8,0
5973,4,0,5,19.89,0,0,25.0,0,-5,1
5974,-1,0,-2,-7.75,1,0,-3.93,0,31,1
5975,2,1,4,8.72,0,1,-2.15,0,11,0
5976,0,1,0,7.62,0,1,15.7,0,25,1
5977,5,1,9,32.14,1,1,22.61,0,51,1
5978,-2,0,-3,1.75,0,0,9.89,0,16,0
5979,1,1,1,11.38,0,0,5.58,0,24,1
5980,1,1,1,10.62,0,1,4.45,0,52,0
5981,4,1,2,23.48,1,0,26.78,0,23,1
5982,-8,0,-5,-47.7,0,0,-34.11,0,-53,0
5983,-7,0,-4,-35.95,0,0,-19.73,0,-32,0
5984,6,1,5,38.81,1,0,34.09,0,26,1
5986,2,1,0,-12.47,1,1,4.0,0,-1,0
5987,3,0,7,16.69,1,0,1.13,0,17,1
5988,0,0,4,5.8,1,0,7.09,0,24,0
5989,0,1,-1,1.65,0,0,2.67,0,24,1
5990,-4,1,-11,-15.97,0,1,-13.21,0,28,0
5991,-1,0,1,-7.36,0,0,-15.26,0,-18,1
5992,-4,0,-4,-34.31,0,0,-10.2,0,-31,0
5993,-4,0,-3,-25.6,0,0,-20.62,0,-3,1
5995,2,1,-1,19.8,0,0,17.77,0,34,0
5996,-2,0,-4,-6.29,0,0,1.8,0,4,1
5997,1,0,-1,-3.61,0,1,6.71,0,-17,1
5998,2,1,1,7.42,1,0,29.04,0,36,1
5999,2,1,3,8.86,1,0,6.84,0,-4,1
